runtime
60683
46269
51416
55204
13388
20539
40836
21029
65146
60203
4349
31513
21527
10415
3306
41342
36648
50910
11490
36655
36943
30193
42684
13446
11307
51404
40856
21849
31304
40101
20912
40185
16053
3138
21356
31896
31911
31519
23273
23168
21041
31898
20639
22213
70376
31064
34199
25688
40596
21373
41155
28420
25691
24452
11529
31435
33656
16152
61017
51633
50530
31455
30909
50430
30317
11896
22110
41329
40372
21590
32287
20328
26192
31839
12112
22319
43933
30235
11414
16994
20506
50905
23122
30672
41497
20814
35851
32225
32137
30734
11964
20548
18626
21251
21172
40447
12583
31389
21976
45428
22034
40592
21048
12106
25979
30637
31259
20704
27747
11756
31584
20236
12868
51195
65840
32114
11510
11519
20247
30180
50305
31807
30488
21161
40529
20611
40432
45897
45375
11484
10631
31541
50690
41444
27382
21231
30265
30702
25446
26805
31540
17981
10601
11825
11976
45708
30172
40802
22501
21455
2788
50163
20876
40468
50783
14016
22080
1749
21644
41477
33234
60815
25358
11249
26341
11140
11530
10176
17021
12311
12770
11879
21936
40189
30546
46902
3178
23131
25424
41407
30644
43155
40843
11437
36372
31855
21486
12708
41309
40432
21966
41432
5557
21135
22715
10268
22706
40131
41907
60189
20151
30907
20160
25356
20679
37766
25277
21514
22603
30509
21873
30195
30409
67059
21517
13782
11353
20236
12392
40503
26824
13121
25269
46468
31079
21708
31241
16037
31847
40200
22617
20763
23978
50376
55431
31452
70960
11041
25167
22007
20379
10463
63919
40626
30292
12163
50200
26342
22354
21150
21494
60201
40239
42095
20343
11639
15874
32012
26441
20798
40516
21263
22447
726
61104
20432
22774
1488
21724
10835
17604
12687
5957
61520
36456
50609
35714
11396
20727
3433
10743
20521
45717
21312
30493
20580
35482
10756
21616
40247
40231
21554
36912
30200
40230
21921
17302
1751
30172
41609
30827
20221
25206
6405
32685
41653
31948
30394
41465
12192
20875
21171
60353
22664
23427
42966
45789
40480
30918
30802
1655
40843
12418
40492
30353
21713
50950
31451
11783
20192
52220
21467
17715
40784
70187
36516
23294
25846
25175
36624
20429
21308
46726
20303
31033
21656
10810
10972
2628
22887
16649
11260
10628
21849
11281
13285
22972
41638
30964
24975
10720
25923
20994
31172
2889
33645
22282
30206
21514
23016
31445
25830
3092
31607
20980
31695
42316
31180
40397
31837
21771
53098
50157
40473
22752
30741
35845
41700
32178
41733
21794
31197
27502
60602
2608
30852
20626
16113
40327
20968
3737
10613
45182
3389
10346
16443
6926
22121
11950
26371
23545
35916
11891
27283
10997
22893
21567
31511
41708
31391
27035
31271
35957
20470
12068
15324
21347
26802
11321
30785
22028
26877
21109
32064
12899
30913
65209
11429
31596
61561
45761
15345
11661
28857
1442
30608
50533
27005
12037
47706
31036
11827
22653
46768
34445
8958
10839
55424
42682
60239
41254
42126
20626
45323
3459
20891
40992
41128
41493
22004
20987
21749
2991
21767
31354
31090
32071
22124
46401
36735
45208
32041
30607
45225
25463
21907
46307
20401
12970
5686
31676
10260
50163
50187
41235
5144
21111
20394
30213
31893
20676
22213
10722
22720
30906
26305
30230
41320
20874
2162
22087
21876
11768
30630
50158
65203
22491
38982
25619
28120
30154
40931
46616
30694
20396
50530
21298
22169
41645
41301
20701
30601
30710
51207
35750
26449
40547
60289
41813
30210
17747
41992
10660
21300
42762
11480
21903
21230
22238
40518
16863
30612
42703
22162
31116
31863
20287
26092
11380
20906
41138
35203
21950
23383
30686
62684
2891
21552
10294
16456
45226
20956
11894
35570
16644
50939
31875
26805
31480
40285
21297
21541
3089
20703
35620
25328
50608
21595
30532
26854
9352
15213
12881
30475
15418
56428
55207
21832
33033
31283
41071
11742
31677
23580
21443
11133
20184
22373
30959
22519
20861
11800
22838
51046
10839
64203
40432
21446
15426
30683
8291
30410
41653
27062
50218
30345
12340
22694
33969
36490
13659
55382
20555
32491
21878
10890
50152
21353
50335
40326
22387
13315
41636
20224
22152
10994
61351
45208
30524
25523
70209
41681
26034
45185
40390
21502
11282
40882
26319
25247
30843
41621
25173
20798
10190
25473
30355
22204
20312
50405
61720
21840
23012
20787
30267
60277
32704
40975
52222
21548
25669
25726
50779
11915
12377
31690
11738
21431
21655
27192
40807
41567
20664
20629
17921
22434
40614
21250
15846
17486
20247
26237
40327
20854
22742
20256
40995
42251
41868
30644
21456
30206
27096
21655
60287
12369
30758
22358
30693
40202
32063
2900
30227
30544
21735
20358
20471
21311
42049
22043
22205
46623
31877
22563
1362
30230
30432
35209
21305
20433
40929
41498
21913
42638
25701
25704
20356
11632
11098
31893
50850
26043
11238
30539
20975
21273
12001
55187
55257
12355
40776
40839
30795
20246
21346
26374
32656
22458
30233
23970
31922
11851
11620
22606
20816
21778
55588
42752
11946
30239
33350
3926
2056
50248
21377
31847
25213
31370
45645
26405
25204
18141
11514
11216
40207
21860
20840
35938
20868
17011
55231
40152
45620
50514
22000
22195
15815
21441
60495
23210
3854
21850
40723
40726
31727
37688
25300
10956
41880
20430
55697
21106
60419
20866
21759
40907
20227
41461
20366
21556
22614
15458
20658
41456
21395
10540
32105
40231
23136
11640
20877
11522
12716
21376
31416
20270
33420
55228
31028
40955
51435
20917
22146
12220
32865
3048
10934
50591
21929
10325
40610
22646
10636
23187
35384
33121
10959
5510
20657
22767
12123
11682
16083
11078
40665
20624
20803
3135
45226
30596
50202
40838
40383
16292
40557
21250
60345
31402
2456
2398
40154
25199
10522
46435
20156
20806
30206
40804
31353
42065
16348
20843
21349
12351
23924
20796
20698
21752
21322
20681
11011
32030
22247
40399
40172
42573
31672
12050
11221
11655
40829
21381
33256
22106
30697
30205
40427
12184
40357
40193
55363
33977
20432
20218
21282
11841
41330
15881
23697
31178
10670
22339
22175
75207
20699
35342
10698
12540
20691
41466
31644
30864
22532
40785
42823
11374
23776
11714
32391
40498
62679
60416
22322
42065
31410
25831
20731
10236
22132
15383
30428
20300
31480
21177
22498
2937
51537
2586
40353
20558
24853
11344
2996
40552
40429
44294
20757
11631
40909
27219
11290
41930
20210
20746
20753
40866
30288
30742
2078
23421
12221
21886
41167
1642
11558
35218
10360
1156
42823
61439
20819
31442
22329
35486
30609
25246
30881
40571
21440
26916
22057
40668
21628
20517
21431
31804
31485
30653
21185
21790
11817
60762
16465
32717
21481
11329
12164
22232
12400
20832
5882
35220
21333
46493
3037
7842
30744
21746
45232
60369
21232
20988
5494
26616
11776
20277
27036
21695
51640
25705
11662
22905
17040
41135
40817
3940
40479
25864
55362
23938
45242
31042
41466
21071
8647
30817
60231
10446
22547
31687
32037
12368
10256
30265
4130
60191
15740
31680
52693
12603
30204
11250
30663
50178
40172
5170
21760
30264
30952
13088
21105
11288
11642
41490
41590
40358
42082
31430
23070
31598
20629
12377
22100
22449
20809
15369
22250
1035
22676
20870
32094
12201
75195
35414
16579
21261
25539
51120
11612
21967
26657
28026
21232
822
11337
25681
46743
35560
3492
40806
21108
31830
70948
22367
27739
22864
30249
26271
31447
32260
11541
20220
11253
20423
35823
40319
23916
11131
31568
40394
41771
40089
35208
11591
10930
35199
42664
10480
2664
21968
21883
20774
46447
56861
21518
50202
11577
13887
41484
12753
71398
31253
42591
20264
11949
35488
31061
25847
61182
21826
25248
11615
12322
33424
27009
42735
41465
50494
31421
21195
26785
22142
30223
40522
10948
30669
16321
21690
60223
26758
40491
41130
10735
40488
40803
20911
20628
32944
65364
23365
40529
17604
35644
23384
31426
40191
12369
16458
60807
21163
10779
40532
12152
11925
11878
41631
21225
45988
22301
41633
20290
40652
43328
11013
21697
40948
30654
46636
22099
40623
21970
40845
21431
25655
25357
40380
22551
45185
5060
11511
21944
60956
21674
30477
21443
1488
22716
21115
658
41716
11324
37621
30770
40329
1336
21132
40205
11024
1899
12945
22427
13283
25880
11720
50299
10679
22135
43328
21660
30164
55440
55229
20777
10534
1426
30671
31423
10878
36900
21875
12169
32758
34352
2444
6992
31335
21772
25609
21133
21233
11229
12163
27826
35666
40311
7555
50339
40629
11906
12134
50532
11939
31409
10877
30705
45464
23590
21759
30182
20623
40801
31429
23326
30245
26568
21929
14513
26589
60189
25504
27503
15365
20787
32511
21679
1610
21746
20963
27519
14146
26776
21906
21744
20584
3589
21629
20272
1522
35666
35511
21237
21093
31403
30666
21458
18592
11350
31480
40412
60322
21519
31850
16238
10476
31457
20702
40182
30400
11621
1842
30639
25719
40504
10881
20906
11193
20288
60365
55640
20696
2334
20781
31044
30308
45134
22982
11092
60187
21956
31186
40606
12575
21871
30593
45481
50551
20210
25199
41518
25644
23316
50867
12058
26069
40923
34501
32307
73096
51882
35787
11278
37147
50926
31885
31399
11332
40249
21737
60218
40714
10616
2160
45450
21862
26024
30168
41461
2274
40114
21682
10735
21021
45184
31042
35182
13179
20546
21248
41212
1402
20951
11131
43631
31175
20685
40879
12899
3719
27276
12053
11193
60180
21987
31071
31951
12594
21783
21304
21481
55628
45225
2645
20262
11973
2996
30229
12198
21649
3269
40691
31274
40089
60164
16055
3096
40206
23770
1819
26308
1180
22046
21505
31029
22714
21277
10184
16521
21301
30612
21233
30862
11109
51656
20227
26811
21544
45172
30177
20823
35642
20653
40898
22835
41994
709
22209
65368
10653
20281
40268
13376
41314
31893
50684
30486
1916
40862
21108
1658
12312
21019
21736
30633
21514
22407
40611
13195
30346
31843
21410
50192
40515
21264
11257
41038
60640
21784
22084
10833
10278
50672
11677
40224
20505
40381
21905
41506
2114
30532
40830
41480
30357
22902
11573
31748
40179
36404
2467
32077
30203
41441
40839
43390
11510
35530
10548
51244
656
10593
65236
42981
10356
25670
3537
25205
40643
20834
10235
30277
21679
31037
20178
36386
13234
40711
1762
32877
40813
21111
25886
41429
21471
2897
20276
30520
21450
41974
30257
40446
31060
51974
14299
70163
23037
3546
22025
20953
20933
12532
52944
21957
11751
40727
27082
50407
41261
21140
26048
30889
40179
21882
16573
12526
15709
36628
20204
70168
21828
25579
31451
73821
60197
20786
61234
40089
22903
21507
25557
22124
30324
2632
65180
40870
36660
35274
16132
22525
60464
45127
21029
10837
30522
21466
20494
20742
31696
724
31378
22050
31941
22227
32549
23939
30293
2024
20233
20439
30642
41088
40307
21800
32075
12066
22493
3888
32871
21890
22165
31917
21620
13126
32202
31635
20658
20658
60418
21645
50608
44490
40892
25384
50437
31438
45788
42110
11807
21995
21318
30895
20852
21353
51503
11568
21700
41791
40458
20667
20775
26728
2266
31475
13498
30658
20921
20736
25663
32099
40873
51453
90762
60902
20654
12036
22518
20794
31010
12207
10967
46050
16140
30736
11448
1703
35387
41099
21235
40089
26181
40832
3504
60729
20812
16755
45394
21495
20587
1649
41127
26885
26975
22020
30656
32148
50226
70869
11317
21414
23695
41623
2930
15646
41346
21591
18516
20912
30919
11272
10863
45421
35178
23117
25890
20734
40253
40258
32125
21033
30857
60139
1633
51341
11519
36265
32738
51649
50251
12978
41874
45311
40691
10610
40863
21897
32091
22338
42693
10735
30458
60194
11699
10979
30695
31894
30983
21045
20503
14532
22588
16999
31728
41028
35726
45644
50226
40684
21694
22580
10229
45280
609
20959
21488
40256
15214
12423
14853
11028
31486
40580
41254
50191
1112
2821
40498
30847
21856
50670
6065
50677
42269
40739
31245
10194
21898
32027
60569
61675
40819
21183
23692
12058
11334
11484
10500
2126
22052
20464
20911
50346
40895
46590
40317
26262
31860
3456
52119
50968
21483
16055
25684
20952
11622
30301
31263
20770
31389
41073
40324
13355
21328
21636
21515
55213
30674
24155
21561
11101
10431
25786
10741
28842
11489
65163
46421
33045
21842
15572
21651
55209
30853
20970
10828
40910
20840
31286
21480
21046
12769
40599
60927
31041
2471
41451
41356
32726
20369
12619
11598
15406
30528
20735
40886
32709
11000
30824
26167
10688
20317
16641
50579
11321
30639
14234
21578
21832
2607
42739
23738
30664
27723
12324
60843
11530
50554
61274
13029
10661
21613
41454
12541
31259
30455
25792
30565
35938
3134
26408
22304
23629
41435
22484
41838
16928
20743
31990
37168
31284
20190
2385
12279
31434
21203
22771
43513
11516
17502
40344
22681
50189
20841
1728
26546
1881
30232
45185
11772
10592
30232
45431
46234
13991
25216
31203
25187
26411
21465
10583
41115
22270
22687
42519
21464
20623
21807
21144
31147
20709
11085
31632
55553
20566
30676
50904
26221
50314
30620
25844
21187
30449
65256
1574
21199
30246
3587
10682
41206
40552
23597
45682
40231
31555
30750
26958
30723
46416
21749
60190
11845
40089
31448
20955
11457
30788
40771
22281
31651
5253
42032
23983
60246
40132
21903
41615
26226
30623
30261
12438
41454
22932
60197
12976
11052
12206
21564
6804
20681
31790
21804
11858
17242
21562
30659
21549
35295
15820
20556
51648
20584
40844
21119
20391
45553
22469
20269
50231
35421
41038
26043
12426
11286
26257
40604
30495
65872
50150
13099
1888
26073
50234
21843
42236
11494
10762
21297
31190
22176
11507
31647
41065
41873
40398
45916
26655
21546
11079
41610
40507
32088
32710
11373
21615
22531
31451
21207
32368
30814
40914
28152
21140
30775
11745
41554
22513
22515
50578
3362
30574
30821
50170
35209
50702
45239
33348
11556
23114
16446
2107
40206
36849
21625
2369
11358
33399
32894
31042
18948
45578
40639
25748
25659
40268
25902
31449
45306
52087
26839
30943
24581
21602
40651
60534
30734
11448
11653
30205
11358
45225
22112
6969
12698
22991
30566
10937
12217
2214
22357
41498
23087
30669
30702
46045
25277
21638
14009
45226
2355
50203
32082
36905
16046
32610
22145
35311
21886
3042
32455
10732
30847
45782
42688
30222
12154
45598
22661
20865
25607
22405
21961
40612
46447
31054
25655
42162
41277
22256
40810
41449
15494
51337
31476
21221
61649
41432
30206
25906
11235
21075
11015
21215
23753
20149
22873
30910
56528
12103
31895
60676
20723
3309
25640
11236
31018
21829
36798
45128
22958
21074
65211
11062
20180
22981
40234
11725
1875
30849
23551
22475
21169
40809
22006
45226
31572
45390
35640
50920
40132
12087
25497
13957
21742
65217
31448
11076
30296
32894
21277
11498
30633
12427
30506
20992
32105
37083
21697
40227
40868
20232
26477
60368
46333
35625
35938
60189
12785
41570
22552
15766
20696
50354
50656
40774
22844
21328
20308
20172
61979
32100
46039
25178
12194
46851
20184
42066
6596
30549
40554
20650
13494
31926
30496
20936
26527
31728
60186
21816
11787
30764
1986
20478
31361
42296
21197
22053
25723
26252
21409
30429
11901
11908
21680
1674
50150
3535
22652
36460
20609
10931
12021
41354
31758
20855
10864
11203
42479
12145
11360
30545
11490
60644
23649
22404
50226
36469
50678
21668
11582
32954
12973
32535
25338
35560
21893
20516
40284
20513
10249
1997
35812
10789
21243
45641
1774
50650
21723
25665
21863
16637
11962
12827
50399
22518
41151
30332
14275
22686
802
12952
22904
1996
26044
21547
10189
30235
11923
20491
16878
22133
12156
41144
21364
43166
40711
22977
11317
31892
50379
31512
21429
26951
10641
35228
11059
25151
12395
45227
20455
31389
40824
11363
23997
25439
11572
50303
32064
45128
50757
33147
11911
30234
11409
21882
30718
61366
31460
40205
21258
21081
12911
11864
22516
60169
40108
45258
1334
35230
20607
22285
21945
41452
85766
32324
26936
22006
22892
41240
41964
50211
11026
20230
50785
31193
25222
20499
40751
65243
45814
32212
20320
23132
23117
30727
20752
31883
30445
10831
27012
5535
43741
30647
70639
32685
13325
5325
10975
40540
26478
25740
55351
30202
25793
12905
12508
2095
20887
28201
32041
3108
21889
20239
8464
12031
37121
36832
25222
30458
26432
21486
3185
21013
20651
25294
22323
10580
20560
50860
11848
35272
23301
25310
21877
22518
1057
22049
46808
42017
21522
13559
40259
11350
31954
26792
41363
30178
35828
36035
40294
32278
32302
22976
4258
40820
11554
11698
10920
36872
14089
40725
21446
40319
21923
22980
11898
20352
17589
40210
22679
35215
2375
10712
42699
21977
11661
20836
22270
68126
26028
40566
12544
26595
45342
20150
70182
10452
30204
12224
40583
12207
12008
35348
31845
12206
22149
20675
21207
36438
32783
22163
28669
32914
21419
50346
42019
36107
31450
21425
21350
30908
13066
42699
24451
70845
53407
40383
50188
21499
31406
25924
1758
35304
26662
41435
30747
21006
20985
21261
42020
10228
36669
41223
45298
23088
12285
25730
62163
20702
42857
60913
42042
20472
30200
41533
35693
30239
41018
16891
30332
41805
45695
22276
20649
11544
11697
47328
21674
25248
40818
12827
40313
3236
2186
42303
46037
10600
41131
3450
10674
45763
42234
32690
42378
10275
13461
22927
41478
30267
30332
23454
40263
40135
6212
41059
20904
40959
30697
10801
41644
10323
20731
12704
20221
25667
21579
2891
45743
40220
2774
41314
11179
31329
21207
41394
11136
26382
41607
11202
20916
1567
51331
40882
20992
50708
2414
32534
20812
2345
23156
40288
33196
22897
46252
1537
16837
12477
42611
11310
23026
3527
40258
37203
10835
41027
21451
31858
13313
12229
20620
26730
22398
30690
1979
31739
45225
21902
45892
22290
31605
70203
25206
51047
22667
2763
22489
11929
20390
1985
782
21430
12895
25509
22689
21887
11139
20840
31994
40787
20694
22825
20598
21392
23371
70859
50856
16025
25357
40653
20849
11600
45472
21786
15937
11657
22079
55386
30327
41492
27760
30141
22344
45626
20919
40573
31557
30603
31638
11207
30177
20856
10746
20725
11149
35788
16161
16449
2495
11290
30847
12264
2204
41315
30921
31350
22349
50193
20604
61899
45238
25613
26048
32169
27268
51392
23938
21065
16792
35871
35178
30408
21618
21787
50185
11601
51052
21499
40485
61678
40707
55634
41715
2819
23336
12771
21495
20434
32072
15227
25660
1088
13849
10847
11148
31541
20825
40792
61439
50391
41720
21489
10939
21114
50345
30349
31439
22559
41288
51712
60984
50166
13032
60316
41438
30636
21434
41422
21011
21777
26443
41277
40540
41702
31442
32497
25426
41263
40413
42352
11300
15718
11508
50657
31256
30710
20613
46223
25234
45950
21182
24502
12247
2243
20922
35655
25876
1508
30659
31658
11994
41419
30835
25670
50559
41109
12161
25187
25782
41528
50333
27710
10609
31782
22383
30186
26771
11870
40546
21580
26844
21053
2528
10813
10298
22509
65787
41799
46395
50554
50918
11187
42067
21391
21088
31463
11247
32034
10368
25950
22515
20241
20193
31446
16191
41196
60179
11706
50213
11790
20186
60174
40790
26365
40430
10711
26995
33291
21694
15210
23773
21183
40618
40698
1691
20447
32702
42072
40205
25376
20919
20827
25393
34653
20681
21923
40639
40421
11320
32374
50975
70506
45633
11058
40355
23343
12237
23712
12945
6645
6060
31123
30223
30810
21678
12834
20683
11679
22405
40535
31305
11604
11752
31279
40211
22142
25635
21960
32406
31007
25394
43891
26592
22596
23653
12600
41765
12765
16760
30658
21327
40704
23441
21453
46441
41992
22926
30192
25227
10414
41744
33063
20578
45478
13318
10683
15413
20879
30740
20801
20686
12760
31772
11101
30426
45370
26566
62704
20806
25418
7064
40272
27988
40407
30301
36963
31141
30913
21492
22159
1506
35871
31129
21525
10833
30847
45894
31876
45238
25903
21173
21487
41899
40378
22263
31960
21872
11326
23497
46582
11776
60174
3033
1135
42889
11964
41452
2119
41627
23964
10566
13050
11932
3132
24300
21382
40156
30158
1247
11044
46421
40552
41381
12019
10880
21610
22053
35214
22794
37767
31027
31045
30497
45419
3130
60500
11806
40717
20366
41466
22121
20593
20305
30751
32676
30710
11400
52181
10814
45192
41437
3616
30941
20724
2359
30187
13274
32636
40463
31868
45179
5355
40615
60571
26061
12991
22889
66623
11739
12914
35711
2571
13779
21899
20643
26035
21415
40193
12782
51958
50444
20899
40346
17153
20766
2011
40500
6194
55665
42272
15520
20241
40108
41045
50817
20159
15986
12712
32307
3362
11702
13699
26181
27107
22126
22276
40250
11263
20616
11616
40902
20748
20299
11513
31805
40805
30919
40691
41809
36879
22616
41469
32380
45192
30679
4632
41869
22182
20754
60622
1408
41465
26547
26354
26072
21674
22053
21848
2475
11309
45188
11985
22769
31879
1547
46057
21424
24961
70381
1592
20788
25906
31443
16169
50150
22916
21024
50799
40214
12832
45171
40958
12736
11592
30624
50616
1603
10724
26640
11536
25382
20477
50138
55191
31171
21265
11322
21472
30811
20733
27639
11779
41620
30402
7503
32090
46579
40115
20873
50745
21507
15836
12169
30930
25678
40521
31594
16912
20530
41134
20976
55243
41088
12071
22756
21895
31644
17300
25747
41333
21302
52762
21457
5625
50189
23617
22221
22314
36477
21412
31595
22066
22546
20738
11866
31100
31710
41316
50675
20357
21031
31735
30361
40146
31467
11055
25873
47215
20868
50967
10978
41402
21046
26957
11592
6668
11983
50999
27050
22430
20803
41441
16096
35836
20827
2174
41280
31374
31067
42883
22542
50291
3262
21672
11634
21647
26295
50205
26492
46810
21900
21284
1616
33089
50211
25205
40243
41471
22171
23069
51388
22242
32033
12219
66465
11890
20350
21003
50205
10867
21420
29313
10716
20885
40098
30662
12088
11462
30165
22411
21488
25749
50193
21544
31915
25215
21288
21538
41100
15312
22086
12084
60330
11869
22155
21913
23101
11784
25829
2218
65221
30665
11318
31281
40381
23229
2305
19286
31644
22994
10783
23972
42282
11436
31081
41568
26477
10866
31477
40513
20637
21348
41856
12015
26176
42581
12942
41435
40394
12434
20784
7700
24078
20235
11517
1196
26449
11072
27883
21494
41818
1974
40213
40164
11658
41640
62127
20640
25621
51606
10897
22420
10897
20832
22691
20281
22285
31274
22619
16463
10194
21055
26298
31517
2617
40186
31242
36562
36485
23715
12236
33068
10888
30345
12337
31457
35602
2035
40309
32193
42291
40098
30747
13336
22917
22065
60262
30344
30273
40144
31744
30942
31388
26734
33115
11278
3157
10966
31857
40251
50662
10882
31356
21568
22354
30817
26799
16316
12637
45475
41032
12513
41782
60572
31087
30656
30509
11313
40807
11982
21461
66447
45467
51447
31757
21464
21531
22425
12124
42174
16690
41093
27610
20958
22047
2104
12187
25915
45298
60370
30817
21487
23343
15427
46600
35809
22232
40600
11712
20668
30220
20399
40826
40431
40172
40377
21704
55211
31516
41140
23583
21333
22196
10664
40905
12963
31641
12630
20390
2469
16308
46663
45642
31862
23337
21965
21518
13558
46639
31480
7370
20850
43136
26797
8912
4298
40138
23060
23316
45335
1747
21452
21509
11600
31785
41998
50798
22360
31647
35634
50409
22575
17034
31776
40558
45657
20963
55253
40615
21487
21671
36675
22967
22000
31084
40393
21337
30287
30169
41866
32835
25627
6401
30640
25884
40699
40689
50859
5947
31487
13464
20688
30491
3697
23274
50816
50710
21564
23907
21973
30919
12392
10461
33151
40209
20323
21667
41460
21974
33348
11730
10509
2909
20721
6052
23478
30220
22157
4505
16703
21778
26958
22101
31111
40497
11676
41293
51330
45231
6986
40238
50729
12157
4363
21401
40809
21968
31913
2098
20878
25818
20815
11321
14200
12366
45921
51378
25206
10299
30707
23225
27104
20322
41767
70783
20830
22445
50598
21791
30859
32133
41815
21698
21134
12648
20519
41018
23161
21060
22211
30970
11151
11449
26932
12641
20406
30380
