runtime
4980
6647
1667
5600
2423
12266
6657
1813
11656
11619
21598
21598
7051
6441
16425
10345
9876
19719
11402
11543
21386
16364
16364
16364
1194
1149
11133
3868
8808
3828
701
5686
10685
20486
10507
20486
960
1525
10899
5911
9184
5871
1687
4395
11061
20862
10883
20862
20187
20752
20142
10174
13447
15114
20773
23481
20304
20163
25148
20304
5882
7549
2569
4991
1814
11657
6999
2155
11998
11619
21598
21598
8780
9121
18763
11172
11312
21155
13180
12979
22822
17800
17800
17800
2923
2318
11960
6206
10244
5264
2479
7122
12121
21922
11943
21922
3640
2694
12677
8249
10620
7307
2514
5831
12497
22298
12319
22298
22525
21579
21920
12512
14883
16550
21600
24917
21740
21941
26584
21740
7027
6417
16401
7028
6559
16402
6759
6900
16743
26343
26343
26343
7854
8195
17837
8464
8604
18447
8195
7994
17837
27779
27779
27779
6742
7063
16705
7351
7330
17314
7224
6882
16866
26667
26667
26667
7459
7439
17422
7117
7706
17080
7259
7868
17242
27043
27043
27043
26344
26324
26665
26344
26933
26323
26345
26954
26485
26686
26344
26485
605
560
10544
1497
6437
1457
902
5887
10886
20486
10507
20486
2943
2338
11980
2933
6971
1991
2338
6981
11980
21922
11943
21922
7688
8009
17651
6786
6765
16749
12068
11726
21710
16688
16688
16688
1602
2528
11565
1260
1284
11223
7137
6235
6195
21186
21186
11207
20487
21413
20808
20487
20511
20466
11400
10498
15438
20829
20487
25472
981
1546
10920
1873
5146
1833
1547
4255
10921
20862
10883
20862
3319
2373
12356
3309
5680
2367
2983
6300
12966
22298
12319
22298
8064
8044
18027
7162
7751
17125
10436
11045
20419
17064
17064
17064
1261
2187
11224
1870
1894
11833
5470
4568
4528
21186
21186
11207
20863
21789
20843
20863
20887
21452
11776
10874
14147
20864
21473
24181
10224
10789
10179
11116
14389
16056
10790
13498
10321
10521
15506
10662
12562
11616
11957
12552
14923
16590
12226
15543
12366
11957
16600
11756
17307
17287
17628
16405
16994
16384
19679
20288
19819
21687
21345
21486
10504
11430
10825
11113
11137
11092
14713
13811
18751
10986
10644
15629
11221
12147
11201
10879
10903
11468
16756
15854
19127
11021
11630
14338
3545
5212
232
4165
988
10831
5222
378
10221
10184
20163
20163
1763
1153
11137
5057
4588
14431
6114
6255
16098
11076
11076
11076
872
827
10811
3546
8486
3506
379
5364
10363
20164
10185
20164
603
1168
10542
5554
8827
5514
1330
4038
10704
20505
10526
20505
20187
20752
20142
10174
13447
15114
20773
23481
20304
20163
25148
20304
9735
11402
6422
3878
701
10544
5921
1077
10920
10184
20163
20163
7667
8043
17328
4800
4618
14461
6843
6285
16128
11106
11106
11106
6776
1240
10525
9766
8516
3536
1108
5394
10393
20194
10215
20194
7493
1581
11242
11774
8857
5544
1073
4068
10734
20535
10556
20535
26378
20466
20842
16394
13477
15144
20516
23511
20334
20892
25178
20334
3174
2564
12548
2062
1593
11436
1828
1969
11812
21055
21055
21055
2888
3264
12549
2092
1910
11753
1858
1300
11143
21085
21085
21085
2889
2132
11417
3205
1749
11733
2000
1301
11285
21086
21086
21086
3606
2473
12134
2936
2090
11464
1965
2252
11626
21427
21427
21427
22491
21358
21734
22520
21674
21064
21408
21695
21226
21784
21085
21226
1718
1673
11657
6463
11403
6423
937
5922
10921
20164
10185
20164
7909
2373
11658
6493
5243
263
967
5253
10252
20194
10215
20194
8801
8044
17329
2640
1184
11168
6844
6145
16129
11107
11107
11107
2715
7494
11243
2045
634
10573
11775
5585
5545
20536
20536
10557
21600
26379
20843
21629
20218
20173
16395
10205
15145
20893
20194
25179
2059
2624
11998
6804
10077
6764
1512
4220
10886
20505
10526
20505
8250
2338
11999
6834
3917
604
1542
4537
11203
20535
10556
20535
9142
8009
17670
2981
2135
11509
5142
5429
14803
11448
11448
11448
2339
7118
10867
2655
1244
11183
10108
3918
3878
20536
20536
10557
21941
26720
20808
21970
20559
21124
16736
10546
13819
20858
21145
23853
11659
12224
11614
16404
19677
21344
11112
13820
10643
10878
15863
11019
17850
11938
12314
16434
13517
15184
11142
14137
10960
10908
15194
10350
18742
17609
17985
12581
11735
11125
14742
15029
14560
16785
16086
16227
11939
16718
11182
12255
10844
10799
19708
13518
18458
11050
10351
15336
12656
17435
11523
11986
10575
11140
21716
15526
18799
11015
11302
14010
5883
7550
2570
4992
1815
11658
7000
2156
11999
11620
21599
21599
2590
2931
12573
4982
5122
14965
6990
6789
16632
11610
11610
11610
3210
2605
12247
6493
10531
5551
2766
7409
12408
22209
12230
22209
2941
1995
11978
7550
9921
6608
1815
5132
11798
21599
11620
21599
22525
21579
21920
12512
14883
16550
21600
24917
21740
21941
26584
21740
11171
12838
7858
5314
2137
11980
7357
2513
12356
11620
21599
21599
6765
7141
16426
3898
3716
13559
5941
5383
15226
10204
10204
10204
7385
1849
11134
10375
9125
4145
1717
6003
11002
20803
10824
20803
7151
1239
10900
11432
8515
5202
731
3726
10392
20193
10214
20193
26378
20466
20842
16394
13477
15144
20516
23511
20334
20892
25178
20334
1663
2004
11646
1987
2127
11970
2704
2503
12346
21589
21589
21589
550
926
10211
581
399
10242
1298
740
10583
20183
20183
20183
1160
1839
11124
867
1189
10831
1707
1350
10992
20793
20793
20793
926
1229
10890
598
579
10562
721
399
10382
20183
20183
20183
20153
20456
20832
20182
20163
20504
20506
20184
20324
20882
20525
20324
3229
2624
12266
9410
13448
8468
3324
7967
12966
22209
12230
22209
7082
1546
10831
8004
6754
1774
1918
6204
11203
20803
10824
20803
7072
7751
17036
1813
2135
11777
6551
6194
15836
10814
10814
10814
1546
7761
11510
1218
2145
11182
12042
6754
5812
20803
20803
10824
20773
26988
21452
20802
21729
21124
17004
11716
15754
21502
21145
25788
2619
1673
11656
8800
11171
7858
1997
5314
11980
21599
11620
21599
6472
560
10221
7394
4477
1164
591
3586
10252
20193
10214
20193
6462
6765
16426
1203
1184
11167
3898
3576
13559
10204
10204
10204
1170
7385
11134
877
1804
10841
10375
5087
4145
20803
20803
10824
20163
26378
20466
20192
21119
20173
16394
11106
13477
20516
20194
23511
12561
11615
11956
18742
21113
22780
11939
15256
12079
12656
17299
12455
16414
10502
10878
17336
14419
16086
10533
13528
10351
11250
15536
10692
16404
16707
17083
11145
11126
11467
13840
13518
13658
15883
15526
15325
11112
17327
11791
10819
11746
11141
20317
15029
19067
11659
11302
15945
10878
17093
11181
10550
11477
10531
21374
16086
18457
10673
10351
13668
7954
7344
17328
7955
7486
17329
7686
7827
17670
27270
27270
27270
6443
6784
16426
7053
7193
17036
6784
6583
16426
26368
26368
26368
9737
10058
19700
10346
10325
20309
10219
9877
19861
29662
29662
29662
11745
11725
21708
11403
11992
21366
11545
12154
21528
31329
31329
31329
16365
16345
16686
16365
16954
16344
16366
16975
16506
16707
16365
16506
9389
8779
18763
8277
7808
17651
8043
8184
18027
27270
27270
27270
2912
3288
12573
2116
1934
11777
1882
1324
11167
21109
21109
21109
6206
5449
14734
6522
5066
15050
5317
4618
14602
24403
24403
24403
8249
7116
16777
7579
6733
16107
6608
6895
16269
26070
26070
26070
12512
11379
11755
12541
11695
11085
11429
11716
11247
11805
11106
11247
6442
6783
16425
6766
6906
16749
7483
7282
17125
26368
26368
26368
1476
1852
11137
1507
1325
11168
2224
1666
11509
21109
21109
21109
3868
4547
13832
3575
3897
13539
4415
4058
13700
23501
23501
23501
5911
6214
15875
5583
5564
15547
5706
5384
15367
25168
25168
25168
10174
10477
10853
10203
10184
10525
10527
10205
10345
10903
10546
10345
9756
10077
19719
11192
11171
21155
10777
10435
20419
29662
29662
29662
5903
5146
14431
5933
4477
14461
5518
4819
14803
24403
24403
24403
5001
5680
14965
3595
3917
13559
4274
3917
13559
23501
23501
23501
9205
10641
19169
8877
8878
18841
9971
8536
18499
28462
28462
28462
13468
14904
14147
13497
13498
13819
14933
13498
13477
14197
13840
13498
11423
11403
21386
12859
13448
22822
11727
12336
21710
31329
31329
31329
7570
6437
16098
7600
6754
16128
6468
6755
16129
26070
26070
26070
6668
6971
16632
5262
5243
15226
6175
5853
15836
25168
25168
25168
8829
10265
18793
8536
8537
18500
10581
9146
19109
28462
28462
28462
15135
16571
15438
15164
15165
15145
16600
15165
15754
15488
15166
15775
6401
6381
6722
7837
8426
7816
6705
7314
6845
7422
7080
7221
2548
1415
1791
2578
1732
1122
1446
1733
1264
2163
1464
1605
1646
